yjl159w	NP_012376.3	NC_001142.7	D	120445	121686	HSP150	NP_012376.3;HSP150;HSP150;YJL159W;853281;116006493;NP_012376.3;NP_012376	O-mannosylated heat shock protein that is secreted and covalently attached to the cell wall via beta-1,3-glucan and disulfide bridges; required for cell wall stability; induced by heat shock, oxidative stress, and nitrogen limitation; Hsp150p
yjl160c	NP_012375.2	NC_001142.7	R	117958	118821	YJL160C	NP_012375.2;YJL160C;YJL160C;853280;42742254;NP_012375.2;NP_012375	Yjl160cp; Putative protein of unknown function; member of the PIR (proteins with internal repeats) family of cell wall proteins; non-essential gene that is required for sporulation; mRNA is weakly cell cycle regulated, peaking in mitosis
yjl161w	NP_012374.1	NC_001142.7	D	117241	117783	FMP33	NP_012374.1;FMP33;FMP33;YJL161W;853279;6322300;NP_012374.1;NP_012374	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; Fmp33p
yjl162c	NP_012373.2	NC_001142.7	R	113874	115625	JJJ2	NP_012373.2;JJJ2;JJJ2;YJL162C;853277;85666118;NP_012373.2;NP_012373	Protein of unknown function, contains a J-domain, which is a region with homology to the E. coli DnaJ protein; Jjj2p
yjl163c	NP_012372.1	NC_001142.7	R	111662	113329	YJL163C	NP_012372.1;YJL163C;YJL163C;853276;6322298;NP_012372.1;NP_012372	Yjl163cp; Putative protein of unknown function
yjl164c	NP_012371.1	NC_001142.7	R	109960	111153	TPK1	NP_012371.1;TPK1;TPK1;YJL164C;853275;6322297;NP_012371.1;NP_012371	cAMP-dependent protein kinase catalytic subunit; promotes vegetative growth in response to nutrients via the Ras-cAMP signaling pathway; inhibited by regulatory subunit Bcy1p in the absence of cAMP; partially redundant with Tpk2p and Tpk3p; Tpk1p
yjl165c	NP_012370.1	NC_001142.7	R	106888	109455	HAL5	NP_012370.1;HAL5;HAL5;YJL165C;853274;6322296;NP_012370.1;NP_012370	Putative protein kinase; overexpression increases sodium and lithium tolerance, whereas gene disruption increases cation and low pH sensitivity and impairs potassium uptake, suggesting a role in regulation of Trk1p and/or Trk2p transporters; Hal5p
yjl166w	NP_012369.1	NC_001142.7	D	106428	106712	QCR8	NP_012369.1;QCR8;QCR8;YJL166W;853273;6322295;NP_012369.1;NP_012369	Subunit 8 of ubiquinol cytochrome-c reductase complex, which is a component of the mitochondrial inner membrane electron transport chain; oriented facing the intermembrane space; expression is regulated by Abf1p and Cpf1p; Qcr8p
yjl167w	NP_012368.1	NC_001142.7	D	105008	106066	ERG20	NP_012368.1;ERG20;ERG20;YJL167W;853272;6322294;NP_012368.1;NP_012368	Farnesyl pyrophosphate synthetase, has both dimethylallyltranstransferase and geranyltranstransferase activities; catalyzes the formation of C15 farnesyl pyrophosphate units for isoprenoid and sterol biosynthesis; Erg20p
yjl168c	NP_012367.1	NC_001142.7	R	102221	104422	SET2	NP_012367.1;SET2;SET2;YJL168C;853271;6322293;NP_012367.1;NP_012367	Set2p; Histone methyltransferase with a role in transcriptional elongation, methylates a lysine residue of histone H3; associates with the C-terminal domain of Rpo21p; histone methylation activity is regulated by phosphorylation status of Rpo21p
yjl169w	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl170c	NP_012365.2	NC_001142.7	R	101144	101773	ASG7	NP_012365.2;ASG7;ASG7;YJL170C;853269;85666117;NP_012365.2;NP_012365	Protein that regulates signaling from a G protein beta subunit Ste4p and its relocalization within the cell; specific to a-cells and induced by alpha-factor; Asg7p
yjl171c	NP_012364.1	NC_001142.7	R	99698	100888	YJL171C	NP_012364.1;YJL171C;YJL171C;853268;6322290;NP_012364.1;NP_012364	Yjl171cp; GPI-anchored cell wall protein of unknown function; induced in response to cell wall damaging agents and by mutations in genes involved in cell wall biogenesis; sequence similarity to YBR162C/TOS1, a covalently bound cell wall protein
yjl172w	NP_012363.1	NC_001142.7	D	97731	99461	CPS1	NP_012363.1;CPS1;CPS1;YJL172W;853267;6322289;NP_012363.1;NP_012363	Vacuolar carboxypeptidase yscS; expression is induced under low-nitrogen conditions; Cps1p
yjl173c	NP_012362.1	NC_001142.7	R	96159	96527	RFA3	NP_012362.1;RFA3;RFA3;YJL173C;853266;6322288;NP_012362.1;NP_012362	Subunit of heterotrimeric Replication Protein A (RPA), which is a highly conserved single-stranded DNA binding protein involved in DNA replication, repair, and recombination; Rfa3p
yjl174w	NP_012361.1	NC_001142.7	D	95090	95920	KRE9	NP_012361.1;KRE9;KRE9;YJL174W;853265;6322287;NP_012361.1;NP_012361	Kre9p; Glycoprotein involved in cell wall beta-glucan assembly; null mutation leads to severe growth defects, aberrant multibudded morphology, and mating defects
yjl175w	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl176c	NP_012359.1	NC_001142.7	R	92051	94528	SWI3	NP_012359.1;SWI3;SWI3;YJL176C;853264;6322286;NP_012359.1;NP_012359	Swi3p; Subunit of the SWI/SNF chromatin remodeling complex, which regulates transcription by remodeling chromosomes; required for transcription of many genes, including ADH1, ADH2, GAL1, HO, INO1 and SUC2
yjl177w	NP_012358.1	NC_001142.7	D	90784	91655	RPL17B	NP_012358.1;RPL17B;RPL17B;YJL177W;853262;6322284;NP_012358.1;NP_012358	Rpl17bp; Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl17Ap and has similarity to E. coli L22 and rat L17 ribosomal proteins
yjl178c	NP_012357.2	NC_001142.7	R	89280	90095	ATG27	NP_012357.2;ATG27;ATG27;YJL178C;853261;42742253;NP_012357.2;NP_012357	Type II membrane protein involved in autophagy; binds phosphatidylinositol 3-phosphate, required for the cytoplasm-to-vacuole targeting (Cvt) pathway; Atg27p
yjl179w	NP_012356.1	NC_001142.7	D	88785	89114	PFD1	NP_012356.1;PFD1;PFD1;YJL179W;853260;6322282;NP_012356.1;NP_012356	Subunit of heterohexameric prefoldin, which binds cytosolic chaperonin and transfers target proteins to it; involved in the biogenesis of actin and of alpha- and gamma-tubulin; Pfd1p
yjl180c	NP_012355.1	NC_001142.7	R	87581	88558	ATP12	NP_012355.1;ATP12;ATP12;YJL180C;853259;6322281;NP_012355.1;NP_012355	Conserved protein required for assembly of alpha and beta subunits into the F1 sector of mitochondrial F1F0 ATP synthase; mutation of human ATP12 reduces active ATP synthase levels and is associated with the disorder ATPAF2 deficiency; Atp12p
yjl181w	NP_012354.1	NC_001142.7	D	85658	87493	YJL181W	NP_012354.1;YJL181W;YJL181W;853257;6322279;NP_012354.1;NP_012354	Yjl181wp; Putative protein of unknown function; expression is cell-cycle regulated as shown by microarray analysis
yjl182c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl183w	NP_012352.1	NC_001142.7	D	84066	85334	MNN11	NP_012352.1;MNN11;MNN11;YJL183W;853256;6322278;NP_012352.1;NP_012352	Subunit of a Golgi mannosyltransferase complex that also contains Anp1p, Mnn9p, Mnn10p, and Hoc1p, and mediates elongation of the polysaccharide mannan backbone; has homology to Mnn10p; Mnn11p
yjl184w	NP_012351.1	NC_001142.7	D	83446	83817	GON7	NP_012351.1;GON7;GON7;YJL184W;853255;6322277;NP_012351.1;NP_012351	Protein proposed to be involved in the modification of N-linked oligosaccharides, osmotic stress response, telomere uncapping and elongation, transcription; component of the EKC/KEOPS protein complex with Kae1p, Cgi121p, Pcc1p, and Bud32p; Gon7p
yjl185c	NP_012350.1	NC_001142.7	R	82093	82974	YJL185C	NP_012350.1;YJL185C;YJL185C;853254;6322276;NP_012350.1;NP_012350	Yjl185cp; Putative protein of unknown function; mRNA is weakly cell cycle regulated, peaking in G2 phase; YJL185C is a non-essential gene
yjl186w	NP_012349.1	NC_001142.7	D	80153	81913	MNN5	NP_012349.1;MNN5;MNN5;YJL186W;853253;6322275;NP_012349.1;NP_012349	Mnn5p; Alpha-1,2-mannosyltransferase, responsible for addition of the second alpha-1,2-linked mannose of the branches on the mannan backbone of oligosaccharides, localizes to an early Golgi compartment
yjl187c	NP_012348.1	NC_001142.7	R	76802	79261	SWE1	NP_012348.1;SWE1;SWE1;YJL187C;853252;6322274;NP_012348.1;NP_012348	Swe1p; Protein kinase that regulates the G2/M transition by inhibition of Cdc28p kinase activity; localizes to the nucleus and to the daughter side of the mother-bud neck; homolog of S. pombe Wee1p; potential Cdc28p substrate
yjl188c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl189w	NP_012346.1	NC_001142.7	D	75932	76473	RPL39	NP_012346.1;RPL39;RPL39;YJL189W;853250;6322272;NP_012346.1;NP_012346	Rpl39p; Protein component of the large (60S) ribosomal subunit, has similarity to rat L39 ribosomal protein; required for ribosome biogenesis; exhibits genetic interactions with SIS1 and PAB1
yjl190c	NP_012345.1	NC_001142.7	R	74909	75301	RPS22A	NP_012345.1;RPS22A;RPS22A;YJL190C;853249;6322271;NP_012345.1;NP_012345	Rps22ap; Protein component of the small (40S) ribosomal subunit; nearly identical to Rps22Bp and has similarity to E. coli S8 and rat S15a ribosomal proteins
yjl191w	NP_012344.1	NC_001142.7	D	73786	74610	RPS14B	NP_012344.1;RPS14B;RPS14B;YJL191W;853248;6322270;NP_012344.1;NP_012344	Rps14bp; Ribosomal protein 59 of the small subunit, required for ribosome assembly and 20S pre-rRNA processing; mutations confer cryptopleurine resistance; nearly identical to Rps14Ap and similar to E. coli S11 and rat S14 ribosomal proteins
yjl192c	NP_012343.1	NC_001142.7	R	72709	73413	SOP4	NP_012343.1;SOP4;SOP4;YJL192C;853247;6322269;NP_012343.1;NP_012343	Sop4p; ER-membrane protein; suppressor of pma1-7, deletion of SOP4 slows down the export of wild-type Pma1p and Pma1-7 from the ER
yjl193w	NP_012342.1	NC_001142.7	D	71365	72573	YJL193W	NP_012342.1;YJL193W;YJL193W;853246;6322268;NP_012342.1;NP_012342	Yjl193wp; Putative protein of unknown function, predicted to encode a triose phosphate transporter subfamily member based on phylogenetic analysis; similar to YOR307C/SLY41; deletion mutant has a respiratory growth defect
yjl194w	NP_012341.1	NC_001142.7	D	69337	70878	CDC6	NP_012341.1;CDC6;CDC6;YJL194W;853244;6322266;NP_012341.1;NP_012341	Essential ATP-binding protein required for DNA replication, component of the pre-replicative complex (pre-RC) which requires ORC to associate with chromatin and is in turn required for Mcm2-7p DNA association; homologous to S. pombe Cdc18p; Cdc6p
yjl195c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl196c	NP_012339.1	NC_001142.7	R	67849	68781	ELO1	NP_012339.1;ELO1;ELO1;YJL196C;853243;6322265;NP_012339.1;NP_012339	Elongase I, medium-chain acyl elongase, catalyzes carboxy-terminal elongation of unsaturated C12-C16 fatty acyl-CoAs to C16-C18 fatty acids; Elo1p
yjl197c-a	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl197w	NP_012338.1	NC_001142.7	D	63804	67568	UBP12	NP_012338.1;UBP12;UBP12;YJL197W;853242;6322264;NP_012338.1;NP_012338	Ubp12p; Ubiquitin carboxyl-terminal hydrolase, ubiquitin-specific protease present in the nucleus and cytoplasm that cleaves ubiquitin from ubiquitinated proteins
yjl198w	NP_012337.1	NC_001142.7	D	60843	63488	PHO90	NP_012337.1;PHO90;PHO90;YJL198W;853241;6322263;NP_012337.1;NP_012337	Pho90p; Low-affinity phosphate transporter; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth
yjl199c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl200c	NP_012335.1	NC_001142.7	R	56444	58813	ACO2	NP_012335.1;ACO2;ACO2;YJL200C;853230;6322261;NP_012335.1;NP_012335	Putative mitochondrial aconitase isozyme; similarity to Aco1p, an aconitase required for the TCA cycle; expression induced during growth on glucose, by amino acid starvation via Gcn4p, and repressed on ethanol; Aco2p
yjl201w	NP_012334.1	NC_001142.7	D	54379	56178	ECM25	NP_012334.1;ECM25;ECM25;YJL201W;853229;6322260;NP_012334.1;NP_012334	Non-essential protein of unknown function; promoter contains a consensus binding sequence for factor Abf1p; Ecm25p
yjl202c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl203w	NP_012332.1	NC_001142.7	D	53341	54183	PRP21	NP_012332.1;PRP21;PRP21;YJL203W;853227;6322258;NP_012332.1;NP_012332	Subunit of the SF3a splicing factor complex, required for spliceosome assembly; Prp21p
yjl204c	NP_012331.1	NC_001142.7	R	50629	53151	RCY1	NP_012331.1;RCY1;RCY1;YJL204C;853226;6322257;NP_012331.1;NP_012331	Rcy1p; F-box protein involved in recycling plasma membrane proteins internalized by endocytosis; localized to sites of polarized growth
yjl205c	NP_012330.1	NC_001142.7	R	50139	50443	NCE101	NP_012330.1;NCE101;NCE101;YJL205C;853225;6322256;NP_012330.1;NP_012330	Protein of unknown function, involved in secretion of proteins that lack classical secretory signal sequences; Nce101p
yjl206c	NP_012329.1	NC_001142.7	R	47659	49935	YJL206C	NP_012329.1;YJL206C;YJL206C;853224;6322255;NP_012329.1;NP_012329	Yjl206cp; Putative protein of unknown function; similar to transcriptional regulators from the Zn[2]-Cys[6] binuclear cluster protein family; mRNA is weakly cell cycle regulated, peaking in S phase; induced rapidly upon MMS treatment
yjl207c	NP_012328.1	NC_001142.7	R	41389	47433	LAA1	NP_012328.1;LAA1;LAA1;YJL207C;853223;6322254;NP_012328.1;NP_012328	Laa1p; AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene
yjl208c	NP_012327.1	NC_001142.7	R	40194	41183	NUC1	NP_012327.1;NUC1;NUC1;YJL208C;853222;6322253;NP_012327.1;NP_012327	Nuc1p; Major mitochondrial nuclease, has RNAse and DNA endo- and exonucleolytic activities; has roles in mitochondrial recombination, apoptosis and maintenance of polyploidy
yjl209w	NP_012326.1	NC_001142.7	D	38005	39969	CBP1	NP_012326.1;CBP1;CBP1;YJL209W;853221;6322252;NP_012326.1;NP_012326	Mitochondrial protein that interacts with the 5'-untranslated region of the COB mRNA and has a role in its stability and translation; found in a complex at the inner membrane along with Pet309p; Cbp1p
yjl210w	NP_012325.1	NC_001142.7	D	36919	37734	PEX2	NP_012325.1;PEX2;PEX2;YJL210W;853219;6322250;NP_012325.1;NP_012325	RING-finger peroxin, peroxisomal membrane protein with a C-terminal zinc-binding RING domain, forms translocation subcomplex with Pex10p and Pex12p which functions in peroxisomal matrix protein import; Pex2p
yjl211c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl212c	NP_012323.1	NC_001142.7	R	33850	36249	OPT1	NP_012323.1;OPT1;OPT1;YJL212C;853218;6322249;NP_012323.1;NP_012323	Proton-coupled oligopeptide transporter of the plasma membrane; also transports glutathione and phytochelatin; member of the OPT family; Opt1p
yjl213w	NP_012322.1	NC_001142.7	D	32163	33158	YJL213W	NP_012322.1;YJL213W;YJL213W;853217;6322248;NP_012322.1;NP_012322	Yjl213wp; Protein of unknown function that may interact with ribosomes; periodically expressed during the yeast metabolic cycle; phosphorylated in vitro by the mitotic exit network (MEN) kinase complex, Dbf2p/Mob1p
yjl214w	NP_012321.1	NC_001142.7	D	26887	28596	HXT8	NP_012321.1;HXT8;HXT8;YJL214W;853216;6322247;NP_012321.1;NP_012321	Protein of unknown function with similarity to hexose transporter family members, expression is induced by low levels of glucose and repressed by high levels of glucose; Hxt8p
yjl215c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl216c	NP_012319.1	NC_001142.7	R	24341	26086	YJL216C	NP_012319.1;YJL216C;YJL216C;853214;6322245;NP_012319.1;NP_012319	Yjl216cp; Protein of unknown function, similar to alpha-D-glucosidases; transcriptionally activated by both Pdr8p and Yrm1p, along with transporters and other genes involved in the pleiotropic drug resistance (PDR) phenomenon
yjl217w	NP_012318.1	NC_001142.7	D	23133	23729	YJL217W	NP_012318.1;YJL217W;YJL217W;853238;6322244;NP_012318.1;NP_012318	Yjl217wp; Cytoplasmic protein of unknown function; expression induced by calcium shortage and via the copper sensing transciption factor Mac1p during conditons of copper deficiency; mRNA is cell cycle regulated, peaking in G1 phase
yjl218w	NP_012317.1	NC_001142.7	D	21973	22563	YJL218W	NP_012317.1;YJL218W;YJL218W;853237;6322243;NP_012317.1;NP_012317	Yjl218wp; Putative protein of unknown function, similar to bacterial galactoside O-acetyltransferases; induced by oleate in an OAF1/PIP2-dependent manner; promoter contains an oleate response element consensus sequence; non-essential gene
yjl219w	NP_012316.1	NC_001142.7	D	19497	21200	HXT9	NP_012316.1;HXT9;HXT9;YJL219W;853236;6322242;NP_012316.1;NP_012316	Putative hexose transporter that is nearly identical to Hxt11p, has similarity to major facilitator superfamily (MFS) transporters, expression of HXT9 is regulated by transcription factors Pdr1p and Pdr3p; Hxt9p
yjl220w	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl221c	NP_012314.1	NC_001142.7	R	16767	18536	FSP2	NP_012314.1;FSP2;FSP2;YJL221C;853235;6322241;NP_012314.1;NP_012314	Protein of unknown function, expression is induced during nitrogen limitation; Fsp2p
yjl222w	NP_012313.1	NC_001142.7	D	11475	16124	VTH2	NP_012313.1;VTH2;VTH2;YJL222W;853233;6322239;NP_012313.1;NP_012313	Vth2p; Putative membrane glycoprotein with strong similarity to Vth1p and Pep1p/Vps10p, may be involved in vacuolar protein sorting
yjl222w-a	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl222w-b	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjl223c	NP_012312.1	NC_001142.7	R	8776	9138	PAU1	NP_012312.1;PAU1;PAU1;YJL223C;853232;6322238;NP_012312.1;NP_012312	Pau1p; Part of 23-member seripauperin multigene family encoded mainly in subtelomeric regions, active during alcoholic fermentation, regulated by anaerobiosis, negatively regulated by oxygen, repressed by heme
yjl225c	NP_012311.1	NC_001142.7	R	466	6130	YJL225C	NP_012311.1;YJL225C;YJL225C;853231;6322237;NP_012311.1;NP_012311	Yjl225cp; Putative protein of unknown function; similarity to DNA helicases that are also encoded within subtelomeric Y' elements and induced in telomerase deficient survivors
yjl225w-a	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjr001w	NP_012534.1	NC_001142.7	D	436796	438604	AVT1	NP_012534.1;AVT1;AVT1;YJR001W;853457;6322460;NP_012534.1;NP_012534	Vacuolar transporter, imports large neutral amino acids into the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters; Avt1p
yjr002w	NP_012535.1	NC_001142.7	D	438858	440639	MPP10	NP_012535.1;MPP10;MPP10;YJR002W;853458;6322461;NP_012535.1;NP_012535	Mpp10p; Component of the SSU processome, which is required for pre-18S rRNA processing, interacts with and controls the stability of Imp3p and Imp4p, essential for viability; similar to human Mpp10p
yjr003c	NP_012536.2	NC_001142.7	R	440987	442546	YJR003C	NP_012536.2;YJR003C;YJR003C;853459;99030925;NP_012536.2;NP_012536	Yjr003cp; Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies
yjr004c	NP_012537.1	NC_001142.7	R	442902	444854	SAG1	NP_012537.1;SAG1;SAG1;YJR004C;853460;6322463;NP_012537.1;NP_012537	Sag1p; Alpha-agglutinin of alpha-cells, binds to Aga1p during agglutination, N-terminal half is homologous to the immunoglobulin superfamily and contains binding site for a-agglutinin, C-terminal half is highly glycosylated and contains GPI anchor
yjr005c-a	NP_878106.1	NC_001142.7	R	448470	448751	YJR005C-A	NP_878106.1;YJR005C-A;YJR005C-A;1466469;33438824;NP_878106.1;NP_878106	Yjr005c-ap; Putative protein of unknown function, originally identified as a syntenic homolog of an Ashbya gossypii gene
yjr005w	NP_012538.1	NC_001142.7	D	445916	448018	APL1	NP_012538.1;APL1;APL1;YJR005W;853461;6322464;NP_012538.1;NP_012538	Beta-adaptin, large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport; similar to mammalian beta-chain of the clathrin associated protein complex; Apl1p
yjr006w	NP_012539.1	NC_001142.7	D	449195	450658	POL31	NP_012539.1;POL31;POL31;YJR006W;853462;6322465;NP_012539.1;NP_012539	Pol31p; DNA polymerase III (delta) subunit, essential for cell viability; involved in DNA replication and DNA repair
yjr007w	NP_012540.1	NC_001142.7	D	451013	451927	SUI2	NP_012540.1;SUI2;SUI2;YJR007W;853463;6322466;NP_012540.1;NP_012540	Sui2p; Alpha subunit of the translation initiation factor eIF2, involved in the identification of the start codon; phosphorylation of Ser51 is required for regulation of translation by inhibiting the exchange of GDP for GTP
yjr008w	NP_012541.1	NC_001142.7	D	452423	453439	YJR008W	NP_012541.1;YJR008W;YJR008W;853464;6322467;NP_012541.1;NP_012541	Yjr008wp; Putative protein of unknown function; expression repressed by inosine and choline in an Opi1p-dependent manner; expression induced by mild heat-stress on a non-fermentable carbon source.
yjr009c	NP_012542.1	NC_001142.7	R	453676	454674	TDH2	NP_012542.1;TDH2;TDH2;YJR009C;853465;6322468;NP_012542.1;NP_012542	Tdh2p; Glyceraldehyde-3-phosphate dehydrogenase, isozyme 2, involved in glycolysis and gluconeogenesis; tetramer that catalyzes the reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in the cytoplasm and cell-wall
yjr010c-a	NP_012544.1	NC_001142.7	R	458070	458354	SPC1	NP_012544.1;SPC1;SPC1;YJR010C-A;853467;6322470;NP_012544.1;NP_012544	Subunit of the signal peptidase complex (SPC), which cleaves the signal sequence from proteins targeted to the endoplasmic reticulum (ER), homolog of the SPC12 subunit of mammalian signal peptidase complex; Spc1p
yjr010w	NP_012543.1	NC_001142.7	D	456232	457767	MET3	NP_012543.1;MET3;MET3;YJR010W;853466;6322469;NP_012543.1;NP_012543	Met3p; ATP sulfurylase, catalyzes the primary step of intracellular sulfate activation, essential for assimilatory reduction of sulfate to sulfide, involved in methionine metabolism
yjr011c	NP_012545.1	NC_001142.7	R	458634	459419	YJR011C	NP_012545.1;YJR011C;YJR011C;853468;6322471;NP_012545.1;NP_012545	Yjr011cp; Putative protein of unknown function; GFP-fusion protein expression is induced in response to the DNA-damaging agent MMS
yjr012c	NP_012546.1	NC_001142.7	R	459788	460411	YJR012C	NP_012546.1;YJR012C;YJR012C;853469;6322472;NP_012546.1;NP_012546	Yjr012cp; Putative protein of unknown function; proposed involvement in transport based on mass spectrometry analysis of copurifying proteins; partially overlaps neighboring ORF, GPI14/YJR013W
yjr013w	NP_012547.2	NC_001142.7	D	460375	461586	GPI14	NP_012547.2;GPI14;GPI14;YJR013W;853470;42742257;NP_012547.2;NP_012547	Gpi14p; Glycosylphosphatidylinositol-alpha 1,4 mannosyltransferase I, involved in GPI anchor biosynthesis, requires Pbn1p for function; homolog of mammalian PIG-M
yjr014w	NP_012548.1	NC_001142.7	D	461822	462418	TMA22	NP_012548.1;TMA22;TMA22;YJR014W;853471;6322474;NP_012548.1;NP_012548	Tma22p; Protein of unknown function; associates with ribosomes and has a putative RNA binding domain; interacts with Tma20p; similar to human GRAP and human DRP1, which interacts with human Tma20p homolog MCT-1
yjr015w	NP_012549.1	NC_001142.7	D	462714	464246	YJR015W	NP_012549.1;YJR015W;YJR015W;853472;6322475;NP_012549.1;NP_012549	Yjr015wp; Putative protein of unknown function; localizes to the endoplasmic reticulum and cytoplasm; predicted to encode a membrane transporter based on phylogenetic analysis; YJR015W is a non-essential gene
yjr016c	NP_012550.1	NC_001142.7	R	464444	466201	ILV3	NP_012550.1;ILV3;ILV3;YJR016C;853473;6322476;NP_012550.1;NP_012550	Ilv3p; Dihydroxyacid dehydratase, catalyzes third step in the common pathway leading to biosynthesis of branched-chain amino acids
yjr017c	NP_012551.2	NC_001142.7	R	466514	467026	ESS1	NP_012551.2;ESS1;ESS1;YJR017C;853475;37362669;NP_012551.2;NP_012551	Peptidylprolyl-cis/trans-isomerase (PPIase) specific for phosphorylated serine and threonine residues N-terminal to proline; regulates phosphorylation of the RNA polymerase II large subunit (Rpo21p) C-terminal domain; Ess1p
yjr018w	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjr019c	NP_012553.1	NC_001142.7	R	467225	468274	TES1	NP_012553.1;TES1;TES1;YJR019C;853477;6322480;NP_012553.1;NP_012553	Tes1p; Peroxisomal acyl-CoA thioesterase likely to be involved in fatty acid oxidation rather than fatty acid synthesis; conserved protein also found in human peroxisomes; TES1 mRNA levels increase during growth on fatty acids
yjr020w	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjr021c	NP_012555.1	NC_001142.7	R	468548	469572	REC107	NP_012555.1;REC107;REC107;YJR021C;853478;6322481;NP_012555.1;NP_012555	Rec107p; Protein involved in early stages of meiotic recombination; involved in coordination between the initiation of recombination and the first division of meiosis; part of a complex (Rec107p-Mei4p-Rec114p) required for ds break formation
yjr022w	NP_012556.2	NC_001142.7	D	469777	470106	LSM8	NP_012556.2;LSM8;LSM8;YJR022W;853479;37362670;NP_012556.2;NP_012556	Lsm8p; Lsm (Like Sm) protein; forms heteroheptameric complex (with Lsm2p, Lsm3p, Lsm4p, Lsm5p, Lsm6p, and Lsm7p) that is part of spliceosomal U6 snRNP and is also implicated in processing of pre-tRNA, pre-snoRNA, and pre-rRNA
yjr023c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
yjr024c	NP_012558.1	NC_001142.7	R	470223	470957	MDE1	NP_012558.1;MDE1;MDE1;YJR024C;853481;6322484;NP_012558.1;NP_012558	Putative methylthio-ribulose-1-phosphate dehydratase; acts in the methionine salvage pathway; potential Smt3p sumoylation substrate; expression downregulated by caspofungin and deletion mutant is caspofungin resistant; Mde1p
yjr025c	NP_012559.1	NC_001142.7	R	471131	471664	BNA1	NP_012559.1;BNA1;BNA1;YJR025C;853482;6322485;NP_012559.1;NP_012559	Bna1p; 3-hydroxyanthranilic acid dioxygenase, required for biosynthesis of nicotinic acid from tryptophan via kynurenine pathway
yjr026w	NP_012561.1	NC_001142.7	D	472753	474075	YJR026W	NP_012561.1;YJR026W;YJR026W;853483;6322486;NP_012561.1;NP_012561	Yjr026wp; Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag
yjr027w	NP_012560.1	NC_001142.7	D	472753	478021	YJR027W	NP_012560.1;YJR027W;YJR027W;853484;6322487;NP_012560.1;NP_012560	Yjr027wp; Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes
yjr028w	NP_012563.1	NC_001142.7	D	478337	479659	YJR028W	NP_012563.1;YJR028W;YJR028W;853485;6322488;NP_012563.1;NP_012563	Yjr028wp; Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag
